level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
1857,1858,829.0,92.0,34.0,167,85.26,58.004000000000005,98.0,SecondHalf,Foul,Successful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '800'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 63]",True,388098.0,,,,,,,,,,,,,98.55,,,,,,,,,,,Man City,Chelsea,11.0,Jeremy Doku,AMR,True,0.0,0.0,,J. Doku,109.0,Man City
1858,1859,800.0,92.0,34.0,15,19.740000000000002,9.996,98.0,SecondHalf,Foul,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 13, 'displayName': 'Foul'}}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '829'}]",[64],False,373946.0,,,,,,,,,,,,,98.55,,,,,,,,,,,Chelsea,Man City,29.0,Wesley Fofana,DC,True,0.0,0.0,,W. Fofana,109.0,Man City
1859,1860,830.0,93.0,4.0,167,85.05,60.99600000000001,99.0,SecondHalf,Pass,Successful,"[{'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '94.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.42'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '87.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 119, 117, 30, 132, 205, 36, 37, 217, 218]",True,73084.0,92.29500000000002,64.19200000000001,,,,,,,,,,,99.05,,,,9.0,7.0,10.0,7.0,0.02756312,0.03485072,0.007287600000000002,Man City,Chelsea,17.0,Kevin De Bruyne,AMC,True,0.8113607601362887,0.0,23.803801765732768,K. D. Bruyne,109.0,Man City
1860,1861,831.0,93.0,6.0,167,96.495,62.83200000000001,99.0,SecondHalf,TakeOn,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '801'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 53]",True,388098.0,,,,,,,,,,,,,99.08333333333333,,,,,,,,,,,Man City,Chelsea,11.0,Jeremy Doku,AMR,True,0.0,0.0,,J. Doku,109.0,Man City
1861,1862,801.0,93.0,8.0,15,8.505,5.168,99.0,SecondHalf,Tackle,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '831'}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 143]",True,395692.0,,,,,,,,,,,,,99.11666666666667,,,,,,,,,,,Chelsea,Man City,20.0,Cole Palmer,AMR,True,0.0,0.0,,C. Palmer,109.0,Man City
1862,1863,833.0,93.0,23.0,167,90.615,68.0,99.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '94.9'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.85'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '95.9'}]","[91, 212, 36, 38, 217]",True,73084.0,99.64500000000001,65.212,,,,,,,,,,,99.36666666666667,,,,10.0,7.0,11.0,7.0,0.03485072,0.0379259,0.003075179999999997,Man City,Chelsea,17.0,Kevin De Bruyne,AMC,True,5.249814465965471,0.0,-17.15800019912345,K. D. Bruyne,109.0,Man City
1863,1864,834.0,93.0,24.0,167,99.64500000000001,65.212,99.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.83'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '90.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '98.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,315227.0,94.5,66.84400000000001,,,,,,,,,,,99.38333333333334,,,,11.0,7.0,10.0,7.0,0.0379259,0.03485072,-0.003075179999999997,Man City,Chelsea,9.0,Erling Haaland,FW,True,-2.8135218214410855,0.0,162.40091201872613,E. Haaland,109.0,Man City
1864,1865,835.0,93.0,25.0,167,94.5,66.84400000000001,99.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.69'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '93.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '5.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '94.2'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,73084.0,98.59500000000001,64.05600000000001,,,,,,,,,,,99.4,,,,11.0,7.0,11.0,7.0,0.0379259,0.0379259,0.0,Man City,Chelsea,17.0,Kevin De Bruyne,AMC,True,3.750682307468459,0.0,-34.24821938034063,K. D. Bruyne,109.0,Man City
1865,1866,841.0,93.0,26.0,167,89.14500000000001,64.05600000000001,99.0,SecondHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 69]",True,315227.0,,,,,,,,,,,,,99.41666666666667,,,,,,,,,,,Man City,Chelsea,9.0,Erling Haaland,FW,True,0.0,0.0,,E. Haaland,109.0,Man City
1866,1867,803.0,93.0,26.0,15,12.285,7.276,99.0,SecondHalf,Clearance,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '17.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '0.0'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.30'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 94, 95, 215]",True,395692.0,17.85,0.0,,,,,,,,,,,99.41666666666667,,,,,,,,,,,Chelsea,Man City,20.0,Cole Palmer,AMR,True,0.0,0.0,-52.58967477465621,C. Palmer,109.0,Man City
1867,1868,837.0,93.0,31.0,167,95.55,68.0,99.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.26'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '96.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '88.7'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.6'}]","[91, 212, 36, 38, 217]",True,73084.0,101.01,60.31600000000001,,,,,,,,,,,99.5,,,,11.0,7.0,11.0,7.0,0.0379259,0.0379259,0.0,Man City,Chelsea,17.0,Kevin De Bruyne,AMC,True,8.6720830364936,0.0,-54.60363945183229,K. D. Bruyne,109.0,Man City
1868,1869,837.5,93.0,33.0,167,101.01,60.31600000000001,99.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,315227.0,103.53,62.288000000000004,,,,,,838.0,,,,,99.53333333333333,,,,11.0,7.0,11.0,7.0,0.0379259,0.0379259,0.0,Man City,Chelsea,9.0,Erling Haaland,FW,True,0.0,-1.709408080582918,38.04459022145633,E. Haaland,109.0,Man City
1869,1870,838.0,93.0,35.0,167,103.53,62.288000000000004,99.0,SecondHalf,Dispossessed,Successful,"[{'type': {'value': 286, 'displayName': 'Offensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '806'}]","[91, 70]",True,315227.0,,,,,,,,,,,,,99.56666666666666,,,,,,,,,,,Man City,Chelsea,9.0,Erling Haaland,FW,True,0.0,0.0,,E. Haaland,109.0,Man City
1870,1871,806.0,93.0,37.0,15,1.47,5.712000000000001,99.0,SecondHalf,Tackle,Unsuccessful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '838'}]","[91, 142]",True,403850.0,,,,,,,,,,,,,99.6,,,,,,,,,,,Chelsea,Man City,27.0,Malo Gusto,DR,True,0.0,0.0,,M. Gusto,110.0,Chelsea
1871,1872,839.0,93.0,37.0,167,99.96000000000001,62.016000000000005,99.0,SecondHalf,Dispossessed,Successful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '805'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 286, 'displayName': 'Offensive'}}]","[91, 70]",True,388098.0,,,,,,,,,,,,,99.6,,,,,,,,,,,Man City,Chelsea,11.0,Jeremy Doku,AMR,True,0.0,0.0,,J. Doku,110.0,Chelsea
1872,1873,805.0,93.0,37.0,15,5.04,5.984000000000001,99.0,SecondHalf,Tackle,Successful,"[{'type': {'value': 285, 'displayName': 'Defensive'}}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '839'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 143]",True,403850.0,,,,,,,,,,,,,99.6,,,,,,,,,,,Chelsea,Man City,27.0,Malo Gusto,DR,True,0.0,0.0,,M. Gusto,110.0,Chelsea
1873,1874,827.0,93.0,38.0,15,7.035,3.196,99.0,SecondHalf,BallRecovery,Successful,[],[93],False,395692.0,,,,,,,,,,,,,99.61666666666667,,,,,,,,,,,Chelsea,Man City,20.0,Cole Palmer,AMR,True,0.0,0.0,,C. Palmer,110.0,Chelsea
1874,1875,828.0,93.0,38.0,15,6.615,2.244,99.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '17.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.92'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '13.1'}]","[91, 117, 30, 36, 37, 215, 218]",True,395692.0,13.755,11.56,,,,,,,,,,,99.61666666666667,,,,0.0,0.0,1.0,1.0,0.00638303,0.00878589,0.0024028599999999997,Chelsea,Man City,20.0,Cole Palmer,AMR,True,9.419192087977024,0.0,52.532601400947364,C. Palmer,110.0,Chelsea
1875,1876,829.0,93.0,40.0,15,14.805,12.784,99.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.25'}, {'type': {'value': 156, 'displayName': 'LayOff'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '8.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '17.8'}]","[91, 117, 30, 35, 38, 215, 218]",True,369430.0,8.4,12.104000000000001,,,,,,,,,,,99.65,,,,1.0,1.0,0.0,1.0,0.00878589,0.00750072,-0.0012851699999999995,Chelsea,Man City,8.0,Enzo Fernandez,AMC,True,-6.393805797435462,0.0,-173.9397768301394,E. Fernandez,110.0,Chelsea
1876,1877,830.0,93.0,40.0,15,9.135,11.832,99.0,SecondHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '26.8'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.22'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '4.1'}]","[91, 117, 30, 35, 37, 215, 218]",True,410175.0,4.305,18.224,,,,,,,,,,,99.65,,,,0.0,1.0,0.0,2.0,0.00750072,0.0088799,0.0013791799999999998,Chelsea,Man City,25.0,Moises Caicedo,DMC,True,-3.5286225895769547,0.0,127.07586291397374,M. Caicedo,110.0,Chelsea
1877,1878,807.0,93.0,41.0,15,3.3600000000000003,18.292,99.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.0'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '30.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '25.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.11'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 118, 120, 128, 36, 37, 215, 218]",True,373946.0,27.195,20.944000000000003,,,,,,,,,,,99.66666666666667,,,,,,,,,,,Chelsea,Man City,29.0,Wesley Fofana,DC,True,23.95381687309805,0.0,6.348898228521812,W. Fofana,110.0,Chelsea
1878,1879,840.0,93.0,43.0,167,78.12,43.52,99.0,SecondHalf,OffsidePass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 7, 'displayName': 'PlayerCaughtOffside'}, 'value': '388098'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '84.9'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '94.2'}]","[91, 217]",True,136741.0,89.14500000000001,64.05600000000001,,,,,,,,,,,99.7,,,,,,,,,,,Man City,Chelsea,20.0,Bernardo Silva,AMC,True,0.0,0.0,61.77033469725272,B. Silva,110.0,Chelsea
1879,1880,808.0,93.0,43.0,15,14.595,16.796,99.0,SecondHalf,OffsideProvoked,Successful,[],[62],False,373946.0,,,,,,,,,,,,,99.7,,,,,,,,,,,Chelsea,Man City,29.0,Wesley Fofana,DC,True,0.0,0.0,,W. Fofana,110.0,Chelsea
1880,1881,821.0,93.0,53.0,15,20.16,6.392,99.0,SecondHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.03'}, {'type': {'value': 5, 'displayName': 'FreekickTaken'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '9.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '15.1'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '22.1'}]","[91, 117, 30, 132, 35, 37, 215, 218]",True,395692.0,15.855,15.028000000000002,,,,,,,,,,,99.86666666666667,,,,2.0,0.0,1.0,1.0,0.00844854,0.00878589,0.00033735000000000015,Chelsea,Man City,20.0,Cole Palmer,AMR,True,-1.9224865147306076,0.0,116.49601055297202,C. Palmer,110.0,Chelsea
1881,1882,809.0,93.0,54.0,15,15.75,14.756,99.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.36'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '18.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '48.9'}]","[91, 117, 30, 36, 37, 215, 218]",True,373946.0,19.635,33.252,,,,,,,,,,,99.88333333333334,,,,1.0,1.0,2.0,3.0,0.00878589,0.01016549,0.0013796,Chelsea,Man City,29.0,Wesley Fofana,DC,True,5.932840321644534,0.0,78.13772870690069,W. Fofana,110.0,Chelsea
1882,1883,809.5,93.0,57.0,15,19.635,33.252,99.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,421351.0,32.13,44.812000000000005,,,,,,810.0,,,,,99.93333333333334,,,,2.0,3.0,3.0,5.0,0.01016549,0.01110462,0.0009391300000000016,Chelsea,Man City,6.0,Levi Colwill,DC,True,0.0,11.700534843317783,42.77407610488598,L. Colwill,110.0,Chelsea
1883,1884,810.0,94.0,0.0,15,32.13,44.812000000000005,100.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.96'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.4'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '92.1'}]","[91, 117, 30, 36, 37, 216, 218]",True,421351.0,44.52,62.628,,,,,,,,,,,99.98333333333333,,,,3.0,5.0,5.0,7.0,0.01110462,0.01248344,0.0013788199999999994,Chelsea,Man City,6.0,Levi Colwill,DC,True,6.754419302875306,0.0,55.1836150735883,L. Colwill,110.0,Chelsea
1884,1885,810.5,94.0,1.5,15,44.52,62.628,100.0,SecondHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,434077.0,54.39,63.17200000000001,,,,,,811.0,,,,,100.00833333333333,,,,5.0,7.0,6.0,7.0,0.01248344,0.01473596,0.002252519999999999,Chelsea,Man City,40.0,Renato Veiga,Sub,,0.0,8.49776262848792,3.154751723663188,R. Veiga,110.0,Chelsea
1885,1886,811.0,94.0,3.0,15,54.39,63.17200000000001,100.0,SecondHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.01'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '59.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '93.0'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,434077.0,62.580000000000005,63.24,,,,,,,,,,,100.03333333333333,,,,6.0,7.0,7.0,7.0,0.01473596,0.0174506,0.002714640000000001,Chelsea,Man City,40.0,Renato Veiga,Sub,,6.894360769848511,0.0,0.47570494289343734,R. Veiga,110.0,Chelsea
1886,1887,812.0,94.0,4.0,15,62.685,63.648,100.0,SecondHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '7.5'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '93.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.17'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '52.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 119, 117, 30, 35, 38, 216, 218]",True,337916.0,55.230000000000004,63.444,,,,,,,,,,,100.05,,,,7.0,7.0,6.0,7.0,0.0174506,0.01473596,-0.002714640000000001,Chelsea,Man City,19.0,Pedro Neto,Sub,,-6.159531569218622,0.0,-178.43253884284,P. Neto,110.0,Chelsea
1887,1888,813.0,94.0,5.0,15,55.230000000000004,63.444,100.0,SecondHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '82.5'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '40.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.68'}]","[91, 117, 30, 35, 38, 216, 218]",True,434077.0,42.945,56.1,,,,,,,,,,,100.06666666666666,,,,6.0,7.0,4.0,6.0,0.01473596,0.01214719,-0.002588769999999999,Chelsea,Man City,40.0,Renato Veiga,Sub,,-8.045508210206137,0.0,-149.1289250103711,R. Veiga,110.0,Chelsea
1888,1889,814.0,94.0,7.0,15,42.945,56.03200000000001,100.0,SecondHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '53.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '51.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '24.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.26'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,421351.0,55.86000000000001,35.02,,,,,,,,,,,100.1,,,,4.0,6.0,6.0,4.0,0.01214719,0.01689528,0.004748089999999998,Chelsea,Man City,6.0,Levi Colwill,DC,True,16.699487565086756,0.0,-58.423087885892016,L. Colwill,110.0,Chelsea
1889,1890,815.0,94.0,10.0,15,57.12,33.932,100.0,SecondHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.49'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '61.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '38.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,410175.0,64.575,26.384,,,,,,,,,,,100.15,,,,6.0,3.0,7.0,3.0,0.01689528,0.0199707,0.0030754200000000023,Chelsea,Man City,25.0,Moises Caicedo,DMC,True,6.7438831646855775,0.0,-45.35515825152632,M. Caicedo,110.0,Chelsea
1890,1891,816.0,94.0,12.0,15,65.10000000000001,26.384,100.0,SecondHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '85.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '11.9'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.65'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '30.8'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,395692.0,89.88,8.092,,,,,,,,,,,100.18333333333334,,,,7.0,3.0,10.0,0.0,0.0199707,0.03485072,0.01488002,Chelsea,Man City,20.0,Cole Palmer,AMR,True,10.623043374970582,0.0,-36.4338515332447,C. Palmer,110.0,Chelsea
1891,1892,817.0,94.0,15.0,15,90.405,8.432,100.0,SecondHalf,Pass,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '31.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '56.4'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '77.8'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.85'}, {'type': {'value': 20, 'displayName': 'RightFoot'}}]","[91, 137, 124, 126, 35, 37, 217, 218]",True,403850.0,81.69,38.352000000000004,,,,,,,,,,,100.23333333333333,,,,,,,,,,,Chelsea,Man City,27.0,Malo Gusto,DR,True,5.7276100066114815,0.0,106.23961283762657,M. Gusto,110.0,Chelsea
1892,1893,842.0,94.0,16.0,167,20.580000000000002,27.540000000000003,100.0,SecondHalf,Clearance,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '54.6'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '11.6'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '25.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.97'}]","[91, 94, 95, 215]",True,331254.0,27.195,37.128,,,,,,,,,,,100.25,,,,,,,,,,,Man City,Chelsea,47.0,Phil Foden,Sub,,0.0,0.0,55.397239367877546,P. Foden,110.0,Chelsea
